id,Label,modularity_class_str,modularity_class,frecuency
145063,,None,685,2
145256,,None,686,1
145589,,None,687,1
145724,,None,688,1
146438,,None,689,1
146472,,None,690,1
146494,,None,691,1
146580,,None,692,1
146591,,None,693,3
146614,,None,694,1
146621,,None,695,1
146634,,None,696,4
147157,,None,697,1
147351,,None,698,1
147352,,None,699,1
147356,,None,700,2
147366,,None,701,1
147450,,None,702,3
147615,,None,703,4
147861,,None,704,1
147922,,None,705,1
147982,,None,706,2
148063,,None,707,1
148085,,None,708,1
148243,,None,709,1
148466,,None,710,1
148502,,None,711,1
148543,,None,712,1
148556,,None,713,1
148571,,None,714,1
148589,,None,715,1
148591,,None,716,1
148593,,None,717,2
148639,,None,718,4
148648,,None,719,1
148654,,None,720,1
149029,,None,721,1
150220,,None,722,5
150421,,None,723,1
150437,,None,724,1
150531,,None,725,1
150650,,None,726,1
150715,,None,727,1
151528,,None,728,1
151529,,None,729,1
151530,,None,730,1
151531,,None,731,1
151534,,None,732,1
151535,,None,733,1
151554,,None,734,1
151573,,None,735,1
151592,,None,736,1
151599,,None,737,1
151613,,None,738,1
151619,,None,739,1
151743,,None,740,1
151846,,None,741,1
152118,,None,742,1
152121,,None,743,1
152130,,None,744,1
152164,,None,745,1
152171,,None,746,1
153969,,None,747,1
154741,,None,748,2
154904,,None,749,1
155015,,None,750,1
156665,,None,751,1
156667,,None,752,1
158053,,None,753,1
158992,,None,754,1
159456,,None,755,1
159489,,None,756,1
159538,,None,757,1
163192,,None,758,1
165664,,None,759,1
168773,,None,760,1
182285,,None,761,5
192758,,None,762,1
192776,,None,763,1
193094,,None,764,2
194689,,None,765,1
194748,,None,766,1
194853,,None,767,1
196184,,None,768,1
196855,,None,769,2
197176,,None,770,1
198198,,None,771,1
200955,,None,772,1
205179,,None,773,1
205187,,None,774,1
213874,,None,775,1
FiradeMontjuic,FiradeMontjuic,None,776,1
MPGMClot,MPGMClot,None,777,7
MercedesBenzBonPastor,MercedesBenzBonPastor,None,778,16
ParcVallcarca,ParcVallcarca,None,779,1
PlaLitoralBCN,PlaLitoralBCN,None,780,2
ServeiClavegueramBCN,ServeiClavegueramBCN,None,781,7
SuperillaBarcelona,SuperillaBarcelona,None,782,47
audiencia-ciutatvella,audiencia-ciutatvella,None,783,162
audiencia-eixample,audiencia-eixample,None,784,1
audiencia-gracia,audiencia-gracia,None,785,53
audiencia-hortaguinardo,audiencia-hortaguinardo,None,786,238
audiencia-lescorts,audiencia-lescorts,None,787,22
audiencia-noubarris,audiencia-noubarris,None,788,155
audiencia-santandreu,audiencia-santandreu,None,789,21
audiencia-santmarti,audiencia-santmarti,None,790,57
audiencia-santsmontjuic,audiencia-santsmontjuic,None,791,401
audiencia-sarriasantgervasi,audiencia-sarriasantgervasi,None,792,59
avingudamadrid,avingudamadrid,None,793,9
baixesemissions,baixesemissions,None,794,56
barribarceloneta,barribarceloneta,None,795,7
barricanpeguera,barricanpeguera,None,796,30
barriciutatmeridiana,barriciutatmeridiana,None,797,89
barricongresindians,barricongresindians,None,798,5
barrideporta,barrideporta,None,799,10
barrifontdenfargues,barrifontdenfargues,None,800,2
barrigotic,barrigotic,None,801,2
barriguineueta,barriguineueta,None,802,13
barrilaprosperitat,barrilaprosperitat,None,803,2
barrilatrinitatnova,barrilatrinitatnova,None,804,4
barrilescorts,barrilescorts,None,805,8
barrilesroquetes,barrilesroquetes,None,806,3
barrilestrestorres,barrilestrestorres,None,807,3
barrimaternitatsantramon,barrimaternitatsantramon,None,808,3
barrinavas,barrinavas,None,809,5
barripedralbes,barripedralbes,None,810,1
barriprovencals,barriprovencals,None,811,2
barriraval,barriraval,None,812,25
barrisagrera,barrisagrera,None,813,8
barrisalut,barrisalut,None,814,54
barrisantandreu,barrisantandreu,None,815,6
barrisantgervasibonanova,barrisantgervasibonanova,None,816,10
barrisantgervasigalvany,barrisantgervasigalvany,None,817,3
barrisarria,barrisarria,None,818,1
barristperestacaterinaribera,barristperestacaterinaribera,None,819,11
barrisvilapicinatorrellobeta,barrisvilapicinatorrellobeta,None,820,18
barritorrebaro,barritorrebaro,None,821,14
barritrinitatvella,barritrinitatvella,None,822,5
barrituropeira,barrituropeira,None,823,6
barrivallbona,barrivallbona,None,824,22
barrivallvidreratibidabolesplanes,barrivallvidreratibidabolesplanes,None,825,3
barriverdun,barriverdun,None,826,19
candidaturasindicaturagreuges,candidaturasindicaturagreuges,None,827,2
cemdsantsmontjuic,cemdsantsmontjuic,None,828,2
consell-parc-montjuic,consell-parc-montjuic,None,829,2
consellsostenibilitat,consellsostenibilitat,None,830,4
cuidemciutatvella,cuidemciutatvella,None,831,2
cuidemgracia,cuidemgracia,None,832,5
cuidemhortaguinardo,cuidemhortaguinardo,None,833,5
cuidemlescorts,cuidemlescorts,None,834,1
cuidemnoubarris,cuidemnoubarris,None,835,1
cuidemsantsmontjuic,cuidemsantsmontjuic,None,836,3
cuidemsarriasantgervasi,cuidemsarriasantgervasi,None,837,1
entornsestaciodesants,entornsestaciodesants,None,838,5
estrategiaalimentaciosostenible,estrategiaalimentaciosostenible,None,839,15
fontdelaguatlla,fontdelaguatlla,None,840,9
hostafrancs,hostafrancs,None,841,19
https://www.decidim.barcelona/initiatives/i-7/f/175/meetings/1078,https://www.decidim.barcelona/initiatives/i-7/f/175/meetings/1078,None,842,1
interiorsdillaGuineueta,interiorsdillaGuineueta,None,843,2
labordeta,labordeta,None,844,19
lamarina,lamarina,None,845,32
naubostik,naubostik,None,846,3
parcoreneta,parcoreneta,None,847,16
pla-interculturalitat,pla-interculturalitat,None,848,11
plausoseixample,plausoseixample,None,849,11
plcanbaro,plcanbaro,None,850,44
poblesec,poblesec,None,851,22
sants,sants,None,852,26
santsbadal,santsbadal,None,853,13
taula-plastic-zero,taula-plastic-zero,None,854,1
transformempasseigzonafranca,transformempasseigzonafranca,None,855,15
trinitatnord,trinitatnord,None,856,1
veusdelespersonesgrans2022-23,veusdelespersonesgrans2022-23,None,857,1
